District,Taluka,Year,NDVI,Red,Green,Blue,GLCM_Contrast,GLCM_Homogeneity,GLCM_Energy,Green/Red_Ratio,Cluster
Solapur District,Malshiras,2014,0.0684,85.4,93.47,90.41,577.2269,0.0958,0.0155,1.0945,0
Solapur District,Malshiras,2015,-0.0053,113.84,111.74,115.44,315.189,0.1332,0.0172,0.9816,0
Solapur District,Malshiras,2016,-0.0053,113.84,111.74,115.44,315.189,0.1332,0.0172,0.9816,0
Solapur District,Malshiras,2017,-0.0098,93.36,86.25,76.5,1062.9396,0.0685,0.0101,0.9239,1
Solapur District,Malshiras,2018,0.0421,85.22,84.2,77.39,896.2496,0.0755,0.0122,0.988,1
Solapur District,Malshiras,2019,-0.0892,109.39,91.39,78.76,1132.098,0.0653,0.0097,0.8355,1
Solapur District,Malshiras,2020,0.0185,93.96,91.37,82.54,1041.8701,0.077,0.0106,0.9724,1
Solapur District,Malshiras,2021,-0.0082,89.46,82.53,75.93,1134.0881,0.0636,0.0104,0.9225,1
Solapur District,Malshiras,2022,-0.0002,94.36,89.7,74.96,1089.5838,0.0649,0.0101,0.9506,1
Solapur District,Malshiras,2023,-0.0195,89.56,84.57,80.54,1005.0145,0.0708,0.0113,0.9443,1
Solapur District,Malshiras,2024,0.054,83.58,88.85,96.12,776.315,0.0801,0.0126,1.063,0
Solapur District,Mangalwedha,2010,-0.1223,103.16,86.17,74.98,830.5611,0.0794,0.0103,0.8354,1
Solapur District,Mangalwedha,2011,-0.0915,97.18,86.78,93.16,652.2164,0.0922,0.0118,0.893,1
Solapur District,Mangalwedha,2012,-0.089,112.18,100.82,105.39,438.2591,0.1222,0.0129,0.8988,2
Solapur District,Mangalwedha,2013,-0.089,112.18,100.82,105.39,438.2591,0.1222,0.0129,0.8988,2
Solapur District,Mangalwedha,2014,-0.1369,113.44,90.27,84.2,801.9925,0.0757,0.0106,0.7958,1
Solapur District,Mangalwedha,2015,-0.1369,113.44,90.27,84.2,801.9925,0.0757,0.0106,0.7958,1
Solapur District,Mangalwedha,2016,-0.1761,115.78,86.84,78.3,786.9527,0.0794,0.0105,0.7501,1
Solapur District,Mangalwedha,2017,-0.1384,101.36,80.96,72.86,888.7236,0.0746,0.0105,0.7987,1
Solapur District,Mangalwedha,2018,-0.0844,115.18,97.56,89.94,857.5041,0.0751,0.0109,0.847,1
Solapur District,Mangalwedha,2019,-0.1123,100.57,82.84,76.11,704.0095,0.1187,0.0159,0.8237,1
Solapur District,Mangalwedha,2020,-0.127,112.1,88.62,80.9,776.2352,0.077,0.012,0.7906,1
Solapur District,Mangalwedha,2021,-0.1848,109.74,80.62,75.9,725.1108,0.0911,0.0134,0.7347,1
Solapur District,Mangalwedha,2022,-0.0865,104.41,88.73,81.52,785.8543,0.0819,0.0117,0.8499,1
Solapur District,Mangalwedha,2023,0.0845,80.12,89.21,94.53,732.2707,0.0901,0.0139,1.1134,0
Solapur District,Mangalwedha,2024,0.0845,80.12,89.21,94.53,732.2707,0.0901,0.0139,1.1134,0
Solapur District,Mohol,2010,0.0345,101.42,106.51,105.86,711.7335,0.0707,0.0112,1.0502,2
Solapur District,Mohol,2011,0.0248,103.06,107.61,118.21,550.9918,0.0791,0.0129,1.0441,2
Solapur District,Mohol,2012,-0.1317,128.93,99.87,76.95,1050.9113,0.0597,0.0094,0.7746,1
Solapur District,Mohol,2013,-0.1317,128.93,99.87,76.95,1050.9113,0.0597,0.0094,0.7746,1
Solapur District,Mohol,2014,0.0141,90.03,86.82,82.31,878.6122,0.0664,0.0102,0.9644,1
Solapur District,Mohol,2015,0.0141,90.03,86.82,82.31,878.6122,0.0664,0.0102,0.9644,1
Solapur District,Mohol,2016,-0.1557,137.82,103.46,83.83,1134.4855,0.052,0.0091,0.7506,1
Solapur District,Mohol,2017,-0.094,125.01,103.6,93.27,986.6389,0.0556,0.0096,0.8287,1
Solapur District,Mohol,2018,-0.0645,121.34,104.5,97.23,997.6146,0.0584,0.0098,0.8612,2
Solapur District,Mohol,2019,-0.0738,108.12,92.47,90.66,926.4035,0.0596,0.0105,0.8552,1
Solapur District,Mohol,2020,-0.0738,108.12,92.47,90.66,926.4035,0.0596,0.0105,0.8552,1
Solapur District,Mohol,2021,-0.0946,127.29,104.6,94.58,911.9149,0.0584,0.0105,0.8217,2
Solapur District,Mohol,2022,-0.0946,127.32,104.62,94.59,910.4663,0.0585,0.0105,0.8217,2
Solapur District,Mohol,2023,0.0414,88.63,93.38,98.53,859.6837,0.0655,0.0119,1.0537,0
Solapur District,Mohol,2024,0.0414,88.63,93.38,98.53,859.6837,0.0655,0.0119,1.0537,0
Solapur District,Pandharpur,2010,0.0087,105.35,101.3,93.45,308.0702,0.1185,0.0158,0.9615,0
Solapur District,Pandharpur,2011,0.047,100.83,104.85,107.64,777.6124,0.0883,0.0119,1.0398,0
Solapur District,Pandharpur,2012,0.0668,101.83,111.16,113.59,593.019,0.0924,0.0123,1.0916,0
Solapur District,Pandharpur,2013,0.0668,101.83,111.16,113.59,593.019,0.0924,0.0123,1.0916,0
Solapur District,Pandharpur,2014,0.0751,91.58,95.41,96.79,1239.904,0.0801,0.0111,1.0418,0
Solapur District,Pandharpur,2015,0.0751,91.58,95.41,96.79,1239.904,0.0801,0.0111,1.0418,0
Solapur District,Pandharpur,2016,-0.1023,115.58,93.35,77.41,903.1338,0.0837,0.0154,0.8077,1
Solapur District,Pandharpur,2017,-0.0367,102.06,89.93,87.61,1201.7923,0.0632,0.009,0.8811,1
Solapur District,Pandharpur,2018,0.0327,100.75,98.21,87.24,1200.1274,0.0569,0.0088,0.9747,1
Solapur District,Pandharpur,2019,0.0265,95.59,94.08,98.44,995.5132,0.0721,0.0108,0.9842,1
Solapur District,Pandharpur,2020,-0.0378,97.23,87.55,77.87,1033.5977,0.0618,0.0102,0.9005,1
Solapur District,Pandharpur,2021,-0.0116,104.96,95.55,88.53,1139.6109,0.0796,0.014,0.9103,1
Solapur District,Pandharpur,2022,-0.0032,98.29,91.12,82.97,1352.4944,0.0624,0.0088,0.9271,1
Solapur District,Pandharpur,2023,0.0184,95.7,94.1,94.22,1125.2414,0.065,0.0095,0.9833,1
Solapur District,Pandharpur,2024,0.0184,95.7,94.1,94.22,1125.2414,0.065,0.0095,0.9833,1
Solapur District,SolapurNorth,2010,-0.0249,125.85,116.28,106.87,337.104,0.1045,0.0137,0.9239,2
Solapur District,SolapurNorth,2011,-0.0249,125.85,116.28,106.87,337.104,0.1045,0.0137,0.9239,2
Solapur District,SolapurNorth,2012,-0.0877,151.09,127.26,108.79,843.2676,0.0598,0.0115,0.8423,2
Solapur District,SolapurNorth,2013,0.0275,109.08,113.27,110.82,862.4911,0.0602,0.0126,1.0384,2
Solapur District,SolapurNorth,2014,-0.0347,120.34,111.46,103.39,1649.9484,0.0456,0.0086,0.9262,2
Solapur District,SolapurNorth,2015,-0.0416,123.36,112.78,98.48,1638.0558,0.0453,0.0091,0.9142,2
Solapur District,SolapurNorth,2016,-0.0419,105.23,95.44,88.8,1674.3382,0.045,0.0084,0.907,1
Solapur District,SolapurNorth,2017,-0.0033,114.02,110.39,108.88,1233.8579,0.0646,0.011,0.9682,2
Solapur District,SolapurNorth,2018,-0.0183,116.97,109.79,102.89,1805.0443,0.0405,0.0083,0.9386,2
Solapur District,SolapurNorth,2019,0.0635,62.31,68.26,74.39,449.4458,0.0962,0.0155,1.0955,0
Solapur District,SolapurNorth,2020,-0.0241,108.37,101.6,95.74,1837.8335,0.0429,0.0084,0.9376,1
Solapur District,SolapurNorth,2021,-0.0189,112.44,106.03,106.83,1832.1735,0.042,0.0084,0.943,1
Solapur District,SolapurNorth,2022,0.0701,106.98,118.12,121.91,1662.5632,0.0436,0.0089,1.1042,2
Solapur District,SolapurNorth,2023,0.0156,111.35,112.37,118.02,1596.8115,0.042,0.0086,1.0092,2
Solapur District,SolapurNorth,2024,-0.0164,111.26,105.96,107.58,1456.7418,0.0443,0.0089,0.9523,2
Thane District,Ambernath,2010,-0.0372,129.82,120.65,114.71,263.4973,0.1318,0.017,0.9294,2
Thane District,Ambernath,2011,-0.0968,134.19,110.71,105.22,640.4416,0.0737,0.0132,0.825,2
Thane District,Ambernath,2012,-0.0549,120.21,106.48,95.86,632.8551,0.0777,0.0139,0.8858,2
Thane District,Ambernath,2013,-0.0087,118.79,116.38,117.21,481.7145,0.0947,0.0166,0.9797,2
Thane District,Ambernath,2014,-0.1368,122.59,94.24,79.8,743.4656,0.0776,0.0133,0.7688,1
Thane District,Ambernath,2015,-0.0887,137.79,116.04,112.48,823.1367,0.0687,0.0125,0.8421,2
Thane District,Ambernath,2016,-0.0666,153.21,134.62,135.06,393.4983,0.0987,0.0158,0.8787,2
Thane District,Ambernath,2017,-0.0913,137.29,115.2,102.88,952.4067,0.0584,0.0105,0.8391,2
Thane District,Ambernath,2018,-0.077,116.79,100.92,94.18,566.8688,0.0915,0.0139,0.8641,2
Thane District,Ambernath,2019,-0.0493,98.29,88.24,80.32,1334.8638,0.0503,0.0099,0.8977,1
Thane District,Ambernath,2020,-0.0798,92.76,78.56,74.51,729.4425,0.0751,0.0125,0.847,1
Thane District,Ambernath,2021,-0.0524,100.43,89.69,87.8,1185.1407,0.0584,0.0113,0.8931,1
Thane District,Ambernath,2022,-0.0649,103.97,90.5,91.63,1117.6465,0.0594,0.0113,0.8704,1
Thane District,Ambernath,2023,0.0032,92.78,90.31,87.03,1449.0263,0.0529,0.0103,0.9734,1
Thane District,Ambernath,2024,-0.0128,96.52,91.92,94.78,1220.7848,0.0548,0.0103,0.9524,1
Thane District,Bhiwandi,2010,-0.0322,105.07,96.06,87.52,289.2909,0.1199,0.0184,0.9143,0
Thane District,Bhiwandi,2011,-0.0812,136.08,116.32,99.79,941.3827,0.0663,0.0109,0.8548,2
Thane District,Bhiwandi,2012,0.0169,111.04,114.0,119.13,549.7423,0.0816,0.0147,1.0267,2
Thane District,Bhiwandi,2013,0.0009,105.25,104.25,100.39,670.0855,0.0782,0.0138,0.9905,2
Thane District,Bhiwandi,2014,-0.0822,122.32,102.93,93.93,831.1044,0.07,0.012,0.8415,2
Thane District,Bhiwandi,2015,-0.0615,124.62,110.34,108.37,646.8874,0.0806,0.0146,0.8854,2
Thane District,Bhiwandi,2016,-0.0609,127.45,113.05,112.79,443.8651,0.1003,0.0153,0.887,2
Thane District,Bhiwandi,2017,-0.0476,129.46,117.54,114.71,744.7497,0.0697,0.0121,0.9079,2
Thane District,Bhiwandi,2018,-0.0091,89.4,85.82,89.73,1329.5047,0.053,0.0099,0.96,1
Thane District,Bhiwandi,2019,-0.0508,103.56,92.66,84.93,992.1236,0.0632,0.0114,0.8947,1
Thane District,Bhiwandi,2020,-0.0517,91.98,82.09,74.56,888.0115,0.0675,0.0112,0.8924,1
Thane District,Bhiwandi,2021,-0.0217,98.19,92.75,93.8,1314.0747,0.0557,0.0104,0.9447,1
Thane District,Bhiwandi,2022,-0.0207,102.86,96.57,96.23,1359.1392,0.0562,0.0099,0.9389,1
Thane District,Bhiwandi,2023,0.0303,86.52,89.51,97.84,1248.7,0.0529,0.0099,1.0346,1
Thane District,Bhiwandi,2024,0.0177,94.43,95.42,101.94,1031.0831,0.0627,0.0104,1.0105,1
Thane District,Kalyan,2010,0.0312,89.94,89.96,85.59,297.533,0.132,0.0169,1.0002,0
Thane District,Kalyan,2011,-0.0719,129.24,116.19,105.26,957.3618,0.0796,0.0117,0.8991,2
Thane District,Kalyan,2012,0.02,106.5,109.65,117.51,591.0207,0.1001,0.0167,1.0296,0
Thane District,Kalyan,2013,-0.0296,100.86,93.37,82.15,1539.9523,0.0628,0.0096,0.9258,1
Thane District,Kalyan,2014,-0.028,112.67,100.87,91.5,1051.0136,0.0838,0.0122,0.8952,1
Thane District,Kalyan,2015,-0.0286,123.27,115.85,115.14,791.4795,0.0792,0.0134,0.9399,2
Thane District,Kalyan,2016,-0.0174,131.34,125.11,132.81,539.4122,0.097,0.0148,0.9526,2
Thane District,Kalyan,2017,-0.0455,119.3,108.76,105.21,1363.0043,0.0746,0.0113,0.9117,2
Thane District,Kalyan,2018,0.0392,92.95,97.61,106.14,1254.6449,0.0691,0.01,1.0501,1
Thane District,Kalyan,2019,-0.0123,90.93,85.11,81.11,1968.4333,0.0696,0.0125,0.936,1
Thane District,Kalyan,2020,-0.0115,71.13,64.36,60.11,1053.1652,0.0804,0.0137,0.9049,1
Thane District,Kalyan,2021,0.0259,87.46,84.54,87.71,1823.5743,0.0682,0.013,0.9666,1
Thane District,Kalyan,2022,0.0531,82.63,85.71,90.9,1139.7274,0.0692,0.0116,1.0372,1
Thane District,Kalyan,2023,0.0457,83.44,87.49,92.06,1691.322,0.0705,0.0111,1.0486,1
Thane District,Kalyan,2024,0.0382,86.98,85.93,91.76,1826.187,0.0704,0.0133,0.988,1
Thane District,Murbad,2010,-0.1379,160.82,124.01,110.28,541.2419,0.0807,0.0127,0.7711,2
Thane District,Murbad,2011,-0.1379,160.82,124.01,110.28,541.2419,0.0807,0.0127,0.7711,2
Thane District,Murbad,2012,0.0155,102.69,104.8,107.79,262.9042,0.1272,0.0205,1.0205,0
Thane District,Murbad,2013,-0.044,115.44,104.91,102.53,475.5931,0.1095,0.0169,0.9088,2
Thane District,Murbad,2014,0.0629,100.35,108.15,117.5,607.0102,0.0756,0.0122,1.0777,0
Thane District,Murbad,2015,-0.0187,121.79,112.17,112.31,612.7071,0.0739,0.0119,0.9211,2
Thane District,Murbad,2016,-0.0205,118.41,111.74,116.18,707.0852,0.0729,0.0119,0.9437,2
Thane District,Murbad,2017,-0.021,83.28,75.9,73.79,912.1412,0.0637,0.0111,0.9114,1
Thane District,Murbad,2018,-0.107,107.49,87.27,90.39,902.1874,0.0644,0.0121,0.8119,1
Thane District,Murbad,2019,0.0625,80.6,86.04,93.9,861.4025,0.0683,0.0124,1.0674,0
Thane District,Murbad,2020,0.002,90.29,85.8,89.12,928.4433,0.0667,0.0124,0.9503,1
Thane District,Murbad,2021,-0.0621,99.05,84.78,85.08,887.428,0.0697,0.0123,0.856,1
Thane District,Murbad,2022,-0.0731,109.83,94.01,89.73,719.342,0.0753,0.0128,0.856,1
Thane District,Murbad,2023,0.0035,82.8,79.69,88.41,724.5597,0.0791,0.014,0.9624,1
Thane District,Murbad,2024,-0.0542,101.11,89.83,91.82,897.146,0.0662,0.0117,0.8884,1
Washim District,Karanja,2010,-0.0302,105.82,99.68,81.63,358.876,0.1525,0.0238,0.9419,0
Washim District,Karanja,2011,0.134,92.03,116.41,114.73,483.0537,0.1138,0.0166,1.2648,0
Washim District,Karanja,2012,0.0812,113.42,124.66,126.83,550.2753,0.1081,0.0137,1.0991,2
Washim District,Karanja,2013,-0.0206,128.84,119.39,115.06,1159.3723,0.0733,0.0102,0.9267,2
Washim District,Karanja,2014,-0.0458,132.61,118.25,110.16,1283.2983,0.0658,0.0096,0.8917,2
Washim District,Karanja,2015,0.0195,119.0,119.95,120.47,968.8329,0.0716,0.0106,1.0079,2
Washim District,Karanja,2016,-0.0341,125.66,115.15,110.62,759.2777,0.088,0.012,0.9163,2
Washim District,Karanja,2017,-0.0041,116.81,109.45,104.57,1029.5922,0.0801,0.0103,0.937,2
Washim District,Karanja,2018,-0.1055,149.49,121.36,113.4,1107.9607,0.0662,0.01,0.8118,2
Washim District,Karanja,2019,0.0327,107.69,107.91,104.4,1065.5746,0.0713,0.0097,1.0021,2
Washim District,Karanja,2020,-0.0424,113.95,104.83,95.99,1027.952,0.0732,0.0101,0.92,2
Washim District,Karanja,2021,-0.074,120.87,106.07,96.52,1079.4952,0.0719,0.0095,0.8775,2
Washim District,Karanja,2022,0.0106,91.15,88.47,81.05,927.807,0.0788,0.0118,0.9707,1
Washim District,Karanja,2023,-0.0311,129.58,118.19,106.9,1057.2428,0.0783,0.0105,0.9122,2
Washim District,Karanja,2024,-0.0446,105.88,94.11,81.99,1064.0564,0.0751,0.0108,0.8889,1
Washim District,Mangrulpir,2010,-0.0361,109.17,102.48,103.04,748.2512,0.0757,0.0107,0.9388,2
Washim District,Mangrulpir,2011,0.0097,110.23,112.21,111.52,569.8735,0.0831,0.0131,1.018,2
Washim District,Mangrulpir,2012,0.015,108.24,110.15,108.83,600.8652,0.0824,0.0127,1.0177,2
Washim District,Mangrulpir,2013,-0.0452,133.59,119.94,108.52,906.8808,0.0661,0.0108,0.8979,2
Washim District,Mangrulpir,2014,-0.0375,130.51,117.16,105.41,903.046,0.0698,0.0107,0.8977,2
Washim District,Mangrulpir,2015,0.0403,89.48,93.78,98.42,681.9174,0.0784,0.0126,1.048,0
Washim District,Mangrulpir,2016,0.0265,108.11,111.59,110.41,762.6342,0.0792,0.0107,1.0322,2
Washim District,Mangrulpir,2017,0.0109,111.52,110.24,106.72,823.5325,0.076,0.0103,0.9885,2
Washim District,Mangrulpir,2018,-0.0879,106.41,88.7,83.95,320.9422,0.1267,0.0186,0.8336,0
Washim District,Mangrulpir,2019,-0.0798,141.16,119.68,105.38,971.7621,0.0658,0.0112,0.8479,2
Washim District,Mangrulpir,2020,-0.0062,103.16,99.97,97.47,870.5794,0.0685,0.0111,0.9692,1
Washim District,Mangrulpir,2021,-0.0523,109.02,98.23,87.61,894.2651,0.0764,0.011,0.9011,1
Washim District,Mangrulpir,2022,-0.0636,101.02,89.1,78.24,793.8852,0.0801,0.0118,0.8821,1
Washim District,Mangrulpir,2023,-0.0409,112.85,104.4,95.0,774.5888,0.0803,0.0117,0.9252,2
Washim District,Mangrulpir,2024,-0.0403,113.44,104.99,95.49,775.8273,0.08,0.0116,0.9255,2
Washim District,Manora,2010,0.0157,100.72,101.62,98.54,708.802,0.0951,0.0116,1.0089,0
Washim District,Manora,2010,0.0157,100.72,101.62,98.54,708.802,0.0951,0.0116,1.0089,0
Washim District,Manora,2011,0.063,98.07,101.48,103.45,767.1638,0.0893,0.0115,1.0348,0
Washim District,Manora,2011,0.063,98.07,101.48,103.45,767.1638,0.0893,0.0115,1.0348,2
Washim District,Manora,2012,-0.0289,124.09,112.9,105.22,1177.0212,0.0788,0.0107,0.9098,2
Washim District,Manora,2012,-0.0289,124.09,112.9,105.22,1177.0212,0.0788,0.0107,0.9098,2
Washim District,Manora,2013,-0.0348,111.33,99.55,93.78,989.532,0.0833,0.011,0.8942,1
Washim District,Manora,2013,-0.0348,111.33,99.55,93.78,989.532,0.0833,0.011,0.8942,2
Washim District,Manora,2014,-0.0094,112.65,106.35,100.04,932.3521,0.0846,0.011,0.9441,2
Washim District,Manora,2014,-0.0094,112.65,106.35,100.04,932.3521,0.0846,0.011,0.9441,2
Washim District,Manora,2015,-0.0427,149.27,135.38,128.95,589.7568,0.1035,0.0142,0.907,2
Washim District,Manora,2015,-0.0427,149.27,135.38,128.95,589.7568,0.1035,0.0142,0.907,1
Washim District,Manora,2016,0.0121,90.92,89.81,92.58,881.9135,0.0814,0.0112,0.9878,1
Washim District,Manora,2016,0.0121,90.92,89.81,92.58,881.9135,0.0814,0.0112,0.9878,1
Washim District,Manora,2017,-0.1001,119.76,98.86,87.53,647.2022,0.0986,0.0131,0.8255,1
Washim District,Manora,2017,-0.1001,119.76,98.86,87.53,647.2022,0.0986,0.0131,0.8255,2
Washim District,Manora,2018,-0.1001,119.76,98.86,87.53,647.2139,0.0986,0.0131,0.8255,1
Washim District,Manora,2018,-0.1001,119.76,98.86,87.53,647.2139,0.0986,0.0131,0.8255,2
Washim District,Manora,2019,-0.0425,101.01,90.75,81.4,689.3685,0.0998,0.0159,0.8985,1
Washim District,Manora,2019,-0.0425,101.01,90.75,81.4,689.3685,0.0998,0.0159,0.8985,2
Washim District,Manora,2020,0.0209,101.43,103.38,101.06,708.7169,0.0906,0.0112,1.0193,0
Washim District,Manora,2020,0.0209,101.43,103.38,101.06,708.7169,0.0906,0.0112,1.0193,2
Washim District,Manora,2023,0.0895,93.07,108.25,114.09,633.0434,0.0911,0.0151,1.1632,0
Washim District,Manora,2023,0.0895,93.07,108.25,114.09,633.0434,0.0911,0.0151,1.1632,1
Washim District,Manora,2024,0.1304,86.03,107.24,117.28,567.8183,0.1025,0.0171,1.2465,0
Washim District,Manora,2024,0.1304,86.03,107.24,117.28,567.8183,0.1025,0.0171,1.2465,2
Washim District,Manora,2010,0.0076,115.21,115.92,107.82,435.1018,0.1069,0.0196,1.0062,0
Washim District,Manora,2010,0.0076,115.21,115.92,107.82,435.1018,0.1069,0.0196,1.0062,0
Washim District,Manora,2011,-0.01,120.78,118.63,114.08,730.6235,0.085,0.0125,0.9823,0
Washim District,Manora,2011,-0.01,120.78,118.63,114.08,730.6235,0.085,0.0125,0.9823,2
Washim District,Manora,2012,0.0071,106.79,107.47,112.75,1058.7243,0.0649,0.0098,1.0063,2
Washim District,Manora,2012,0.0071,106.79,107.47,112.75,1058.7243,0.0649,0.0098,1.0063,2
Washim District,Manora,2013,-0.0275,108.94,103.83,103.82,962.3577,0.0713,0.0102,0.9532,1
Washim District,Manora,2013,-0.0275,108.94,103.83,103.82,962.3577,0.0713,0.0102,0.9532,2
Washim District,Manora,2014,-0.0718,155.06,134.4,122.37,988.118,0.0691,0.0118,0.8668,2
Washim District,Manora,2014,-0.0718,155.06,134.4,122.37,988.118,0.0691,0.0118,0.8668,2
Washim District,Manora,2015,-0.1163,121.89,100.98,91.33,1262.6809,0.0627,0.0092,0.8285,2
Washim District,Manora,2015,-0.1163,121.89,100.98,91.33,1262.6809,0.0627,0.0092,0.8285,1
Washim District,Manora,2016,-0.09,119.66,102.85,94.29,1308.3691,0.062,0.0089,0.8595,1
Washim District,Manora,2016,-0.09,119.66,102.85,94.29,1308.3691,0.062,0.0089,0.8595,1
Washim District,Manora,2017,-0.0578,141.52,124.79,109.05,1002.6489,0.08,0.0116,0.8818,1
Washim District,Manora,2017,-0.0578,141.52,124.79,109.05,1002.6489,0.08,0.0116,0.8818,2
Washim District,Manora,2018,-0.0767,130.0,110.43,100.22,998.8008,0.0738,0.0105,0.8494,1
Washim District,Manora,2018,-0.0767,130.0,110.43,100.22,998.8008,0.0738,0.0105,0.8494,2
Washim District,Manora,2019,-0.0893,146.69,122.15,108.09,972.1716,0.0757,0.0116,0.8327,1
Washim District,Manora,2019,-0.0893,146.69,122.15,108.09,972.1716,0.0757,0.0116,0.8327,2
Washim District,Manora,2020,-0.0723,154.5,132.09,123.35,1003.4786,0.0673,0.0117,0.855,0
Washim District,Manora,2020,-0.0723,154.5,132.09,123.35,1003.4786,0.0673,0.0117,0.855,2
Washim District,Manora,2021,-0.0056,106.65,104.38,102.88,1119.2147,0.0603,0.01,0.9787,2
Washim District,Manora,2022,-0.02,111.25,101.66,90.58,1315.2388,0.0628,0.0102,0.9137,1
Washim District,Manora,2023,-0.158,116.16,88.53,83.15,1005.8184,0.0709,0.0109,0.7621,0
Washim District,Manora,2023,-0.158,116.16,88.53,83.15,1005.8184,0.0709,0.0109,0.7621,1
Washim District,Manora,2024,-0.0733,127.54,110.11,100.42,1368.6809,0.0566,0.0096,0.8633,0
Washim District,Manora,2024,-0.0733,127.54,110.11,100.42,1368.6809,0.0566,0.0096,0.8633,2
Washim District,Risod,2010,0.053,107.88,111.96,111.49,773.0023,0.0844,0.0114,1.0378,2
Washim District,Risod,2011,-0.0769,119.03,103.23,85.7,848.1398,0.076,0.0105,0.8672,1
Washim District,Risod,2012,-0.0841,120.05,102.97,83.83,836.0435,0.0761,0.0106,0.8577,1
Washim District,Risod,2013,-0.0729,119.46,104.88,88.15,774.5386,0.0783,0.0107,0.8779,1
Washim District,Risod,2014,-0.0617,121.38,109.03,93.99,795.0617,0.076,0.0104,0.8983,2
Washim District,Risod,2015,-0.0506,122.2,109.63,106.12,641.1742,0.0809,0.012,0.8971,2
Washim District,Risod,2016,-0.0757,125.27,107.89,101.78,679.595,0.0805,0.0119,0.8612,2
Washim District,Risod,2017,-0.116,157.39,126.04,114.22,509.8291,0.0924,0.015,0.8008,2
Washim District,Risod,2018,-0.0765,119.3,103.39,85.15,856.4167,0.0769,0.0105,0.8666,1
Washim District,Risod,2019,-0.0722,119.51,104.81,87.51,798.1344,0.079,0.0106,0.877,1
Washim District,Risod,2020,-0.0617,121.12,108.55,92.83,809.344,0.0774,0.0104,0.8963,2
Washim District,Risod,2021,-0.0517,122.18,109.4,105.61,636.136,0.0798,0.0119,0.8954,2
Washim District,Risod,2022,-0.1161,157.45,126.14,114.0,513.6195,0.0929,0.015,0.8011,2
Washim District,Risod,2023,-0.0512,104.7,94.25,90.96,947.2142,0.0761,0.0108,0.9002,1
Washim District,Risod,2024,-0.0494,114.09,100.68,87.93,1054.4224,0.0758,0.0101,0.8825,1
Washim District,Washim,2010,-0.1173,122.75,101.45,91.49,1318.0503,0.0606,0.009,0.8265,1
Washim District,Washim,2011,-0.1173,122.75,101.45,91.49,1318.0164,0.0606,0.009,0.8265,1
Washim District,Washim,2012,-0.0136,121.14,118.33,114.0,752.1543,0.0805,0.0121,0.9768,2
Washim District,Washim,2013,0.0049,107.29,107.58,112.69,1101.0938,0.064,0.0096,1.0027,2
Washim District,Washim,2014,-0.0275,109.34,104.15,104.54,1008.8113,0.0686,0.01,0.9525,2
Washim District,Washim,2015,-0.0731,155.22,134.18,122.42,1002.6054,0.0671,0.0116,0.8645,2
Washim District,Washim,2016,-0.0896,120.09,103.25,94.49,1372.0271,0.0595,0.0087,0.8598,1
Washim District,Washim,2017,-0.0655,146.05,127.23,109.87,1048.6786,0.0779,0.0119,0.8711,2
Washim District,Washim,2018,-0.0782,131.94,111.77,100.67,1030.5815,0.0721,0.0106,0.8471,2
Washim District,Washim,2019,-0.089,146.01,121.63,107.57,1012.3538,0.072,0.0112,0.833,2
Washim District,Washim,2020,-0.0751,154.78,131.86,123.24,1031.2969,0.0657,0.0116,0.8519,2
Washim District,Washim,2021,0.0206,100.53,102.63,104.47,1180.8118,0.059,0.0097,1.0209,2
Washim District,Washim,2022,-0.0518,128.92,117.33,109.64,1114.4781,0.0615,0.0094,0.9101,2
Washim District,Washim,2023,-0.0257,111.9,101.51,90.58,1369.1077,0.0616,0.0101,0.9072,1
Washim District,Washim,2024,-0.0754,127.91,110.1,100.59,1422.3687,0.0529,0.0095,0.8608,2
Yavatmal District,Arni,2010,0.0289,98.71,98.0,98.62,912.9408,0.0708,0.0101,0.9927,1
